0.496803	0.499703	0.502961	0.502378	0.504869	0.499532	0.501582	0.500436	0.501777	0.497258	0.496689	0.502947	0.501759	0.498006	0.500774	0.499390	0.499733	0.504899	0.498172	0.499227	0.501310	0.496913	0.500252	0.498298	0.502850	0.503578	0.497496	0.499550	0.498753	0.498401	0.498168	0.499275	0.497101	0.495719	0.502083	0.500306	0.499935	0.499859	0.496543	0.505166	39
0.495988	0.501504	0.502289	0.500682	0.508474	0.498716	0.498023	0.501105	0.499853	0.496476	0.497869	0.502755	0.502517	0.498208	0.501654	0.499245	0.498373	0.502141	0.499802	0.496924	0.499557	0.497064	0.499875	0.498153	0.505247	0.503150	0.499743	0.499708	0.498549	0.499823	0.499117	0.501430	0.497084	0.496894	0.501886	0.498434	0.500046	0.499977	0.497142	0.505031	4
0.496014	0.501330	0.502439	0.500875	0.507419	0.498508	0.497953	0.500763	0.500410	0.496242	0.497493	0.503634	0.502722	0.498159	0.501627	0.499214	0.498321	0.503162	0.499713	0.496564	0.499423	0.496610	0.499558	0.497544	0.506007	0.504558	0.500180	0.499809	0.498118	0.500131	0.498823	0.501242	0.497057	0.496815	0.502476	0.498183	0.499743	0.500245	0.496854	0.504627	4
0.495999	0.498397	0.500388	0.500529	0.502926	0.508139	0.501345	0.499682	0.503116	0.500289	0.497881	0.498536	0.499190	0.496177	0.502167	0.498179	0.501533	0.500741	0.497477	0.500239	0.501879	0.498669	0.504053	0.499624	0.500780	0.499542	0.497303	0.497064	0.500199	0.501520	0.499598	0.498480	0.499553	0.498566	0.499925	0.499908	0.497389	0.502710	0.498869	0.501835	5
0.495984	0.498476	0.500262	0.500441	0.502832	0.508018	0.501220	0.499526	0.502991	0.500266	0.497844	0.498554	0.499217	0.496162	0.501759	0.498238	0.501451	0.500663	0.497360	0.500269	0.501869	0.498865	0.504273	0.499952	0.500770	0.499373	0.497225	0.497129	0.500738	0.501545	0.499706	0.498518	0.499732	0.498649	0.499809	0.499836	0.497571	0.502640	0.498752	0.501900	5
0.496753	0.499761	0.500972	0.501357	0.498950	0.499164	0.511256	0.499815	0.502380	0.501409	0.498920	0.499628	0.497835	0.497125	0.501188	0.499177	0.504062	0.499027	0.497574	0.501756	0.501867	0.498490	0.502483	0.501913	0.498660	0.499069	0.498070	0.497651	0.500077	0.499754	0.498854	0.499067	0.498731	0.497816	0.498779	0.503911	0.497385	0.502527	0.497355	0.499933	6
0.495873	0.500360	0.500593	0.500807	0.498492	0.497654	0.507387	0.499041	0.501269	0.499798	0.499883	0.499251	0.498318	0.497632	0.502367	0.499552	0.502885	0.498013	0.498138	0.502143	0.503110	0.499700	0.501344	0.503272	0.498831	0.499295	0.498874	0.498149	0.501185	0.500568	0.499474	0.499750	0.499408	0.498205	0.499112	0.503310	0.498078	0.501928	0.498031	0.499255	6
0.496437	0.500959	0.501701	0.501810	0.500135	0.498833	0.500974	0.507356	0.500298	0.500051	0.500825	0.500457	0.498986	0.497838	0.502950	0.499829	0.500801	0.499279	0.499751	0.498582	0.499548	0.498051	0.500257	0.501188	0.501302	0.499520	0.500740	0.498284	0.499663	0.499669	0.499057	0.500731	0.497895	0.496851	0.500385	0.500811	0.498065	0.501273	0.497818	0.501295	7
0.495950	0.501601	0.501424	0.501386	0.499989	0.498459	0.500562	0.506438	0.499809	0.499762	0.501381	0.500044	0.498939	0.498287	0.503619	0.500053	0.500151	0.498700	0.500152	0.498529	0.499344	0.498565	0.499850	0.501753	0.501298	0.499575	0.501238	0.498828	0.499746	0.499835	0.499379	0.501240	0.498227	0.497251	0.500354	0.500282	0.498513	0.500762	0.498210	0.500742	7
0.495290	0.497975	0.501504	0.501990	0.500035	0.497990	0.500652	0.498177	0.508529	0.501285	0.498394	0.500405	0.498031	0.497277	0.500793	0.497658	0.501597	0.498916	0.496361	0.501504	0.503436	0.500485	0.503992	0.500060	0.501152	0.500657	0.498049	0.497097	0.501459	0.503273	0.500610	0.497533	0.499108	0.498455	0.499094	0.500486	0.497189	0.504458	0.498956	0.500557	8
0.495184	0.497931	0.501927	0.502451	0.500270	0.497686	0.500886	0.499295	0.508905	0.500439	0.498999	0.500965	0.498092	0.497107	0.500702	0.497578	0.501629	0.498980	0.496252	0.500813	0.502919	0.499658	0.503147	0.499839	0.502253	0.500870	0.498733	0.497186	0.500805	0.502643	0.500378	0.497181	0.498763	0.498502	0.499485	0.500463	0.497061	0.504898	0.498452	0.501152	8
